step,weight:l:0:0:0, weight:l:0:1:0, weight:l:0:2:0, weight:l:0:3:0, bias:l:0:0, error
-0.694136,0.143159,0.383948,0.063476
-0.542383,0.405197,0.209681,0.0898837
-0.290824,0.524307,0.0601607,0.142944
-0.00380785,0.553254,0.00541325,0.213887
0.28589,0.534749,-0.0473342,0.283794
0.545869,0.426423,-0.198069,0.330035
0.7104,0.168068,-0.387221,0.334393
0.70919,-0.17208,-0.383364,0.289962
0.543679,-0.425662,-0.19111,0.204297
0.285602,-0.528557,-0.0419974,0.0975801
0.000235394,-0.543414,0.0083404,-0.00374194
-0.281341,-0.514413,0.0573609,-0.0757007
-0.529265,-0.403129,0.194744,-0.104973
-0.683931,-0.157221,0.362349,-0.0935852
-0.682706,0.16145,0.359583,-0.0584446
-0.526675,0.403643,0.18909,-0.0257159
-0.279923,0.50923,0.050112,-0.0218408
-0.00315167,0.52972,-0.00369446,-0.0641647
0.271859,0.5025,-0.0579658,-0.154317
0.51344,0.391233,-0.194108,-0.276612
0.662476,0.148796,-0.355116,-0.402102
0.658277,-0.164667,-0.355017,-0.497068
0.500529,-0.408961,-0.198419,-0.53326
0.247877,-0.527954,-0.0711498,-0.496702
-0.0438305,-0.567728,-0.018958,-0.392271
-0.342357,-0.549907,0.0593302,-0.242715
-0.60381,-0.409767,0.25815,-0.08243
-0.745035,-0.0956791,0.453399,0.0519808
-0.695181,0.274077,0.384264,0.131517
-0.477983,0.514525,0.160456,0.142082
-0.178469,0.599456,0.031949,0.0873334
0.142016,0.605301,-0.0187044,-0.0134398
0.448345,0.535652,-0.139083,-0.131376
0.680972,0.309923,-0.372294,-0.235993
0.749748,-0.0652994,-0.477753,-0.302598
0.617594,-0.408305,-0.299307,-0.317201
0.347736,-0.582341,-0.0949597,-0.277959
0.023873,-0.630885,-0.0150111,-0.193353
-0.307641,-0.612491,0.0566797,-0.0782959
-0.602014,-0.470206,0.265661,0.0502804
-0.770221,-0.131205,0.502327,0.176909
-0.727343,0.283949,0.43818,0.289382
-0.494886,0.557563,0.181676,0.378879
-0.168475,0.656625,0.0427483,0.43914
0.184761,0.672008,-0.00789913,0.465618
0.525566,0.593071,-0.170933,0.455409
0.774963,0.304302,-0.483256,0.408173
0.817155,-0.155904,-0.559314,0.327641
0.62639,-0.523638,-0.273766,0.222839
0.303295,-0.665004,-0.0464933,0.108114
-0.0542761,-0.678196,0.0166098,0.00135655
-0.401679,-0.62198,0.110746,-0.0794603
-0.684822,-0.411377,0.366362,-0.120635
-0.802611,-0.00725535,0.549153,-0.116654
-0.692207,0.398501,0.370066,-0.0723111
-0.415524,0.609443,0.10781,-0.00207617
-0.0760168,0.659765,0.00618999,0.0734105
0.269879,0.64023,-0.0504403,0.132916
0.581767,0.511334,-0.241569,0.160724
0.775641,0.183938,-0.50013,0.151441
0.758545,-0.244106,-0.469579,0.111946
0.541002,-0.538772,-0.197968,0.0597297
0.222918,-0.639764,-0.0308257,0.0178989
-0.118545,-0.644201,0.0207721,0.00820857
-0.445283,-0.574557,0.137004,0.0440651
-0.697402,-0.341798,0.390301,0.12559
-0.777154,0.0588321,0.517303,0.238274
-0.640469,0.429491,0.322404,0.355776
-0.355394,0.616112,0.100378,0.446238
-0.0122341,0.670432,0.0226792,0.480491
0.341541,0.656319,-0.0546533,0.439945
0.656033,0.495802,-0.308989,0.32203
0.824957,0.103209,-0.580403,0.141681
0.753351,-0.356488,-0.461014,-0.0715647
0.480784,-0.629973,-0.15855,-0.280122
0.120803,-0.712469,-0.0283423,-0.446895
-0.258272,-0.713282,0.0265,-0.543587
-0.611763,-0.590713,0.251178,-0.556749
-0.838739,-0.21723,0.594925,-0.490112
-0.817828,0.290492,0.555291,-0.362811
-0.562022,0.625255,0.20309,-0.204165
-0.198531,0.722159,0.0164426,-0.0464975
0.183172,0.714071,-0.0347631,0.0820856
0.53943,0.608481,-0.204445,0.163182
0.788652,0.287278,-0.523224,0.190683
0.815014,-0.194029,-0.567149,0.170156
0.604152,-0.557953,-0.257298,0.115581
0.266006,-0.689034,-0.039664,0.044675
-0.102937,-0.697674,0.0200925,-0.0258015
-0.457546,-0.625448,0.14353,-0.0834765
-0.732114,-0.370257,0.434591,-0.121892
-0.815696,0.0744689,0.572913,-0.140103
-0.661688,0.471958,0.32758,-0.140952
-0.355508,0.648631,0.0726614,-0.128923
-0.002053,0.676038,-0.0105741,-0.108442
0.346799,0.631847,-0.0895375,-0.0831503
0.64203,0.450868,-0.320462,-0.0561286
0.788961,0.0733511,-0.534781,-0.0306589
0.712792,-0.342796,-0.407976,-0.0108114
0.457255,-0.584149,-0.1388,-0.00128711
0.125693,-0.651596,-0.0139913,-0.00630279
-0.217952,-0.640343,0.0394829,-0.0278146
-0.53462,-0.533402,0.202784,-0.0638067
-0.749176,-0.240024,0.461846,-0.10752
-0.766454,0.178156,0.485519,-0.14828
-0.578648,0.494919,0.232087,-0.17404
-0.277685,0.615268,0.040558,-0.175061
0.0524164,0.624435,-0.0197905,-0.147597
0.371509,0.57028,-0.102894,-0.0962061
0.632928,0.388055,-0.309931,-0.0336151
0.753124,0.04265,-0.472561,0.0222255
0.674757,-0.321327,-0.352006,0.0533022
0.440398,-0.531636,-0.124441,0.0474319
0.138848,-0.592683,-0.0138575,0.00296512
-0.174378,-0.585645,0.0298057,-0.0694475
-0.467921,-0.50732,0.147632,-0.148959
-0.68503,-0.282325,0.362084,-0.210203
-0.743509,0.0730306,0.442956,-0.230989
-0.615191,0.386449,0.267074,-0.199643
-0.363556,0.536898,0.073763,-0.119514
-0.0682588,0.569052,-0.000917395,-0.00891281
0.229168,0.54979,-0.0427202,0.103837
0.500052,0.456174,-0.16936,0.188936
0.686751,0.221674,-0.36189,0.224652
0.716495,-0.114854,-0.400495,0.204752
0.575812,-0.39169,-0.226659,0.141208
0.328635,-0.518965,-0.0616772,0.0609937
0.0446827,-0.545887,0.000688671,-0.00232204
-0.240353,-0.525722,0.0449929,-0.0196822
-0.497934,-0.429835,0.172233,0.0231902
-0.670999,-0.198261,0.352386,0.119836
-0.691182,0.126462,0.383259,0.243636
-0.547237,0.394586,0.224161,0.355109
-0.297701,0.527659,0.0773085,0.413884
-0.00506888,0.570845,0.0205257,0.391715
0.296745,0.561633,-0.0413936,0.282334
0.570065,0.445723,-0.221191,0.104865
0.7371,0.153883,-0.439958,-0.100588
0.717387,-0.2254,-0.419286,-0.284012
0.517421,-0.498662,-0.199775,-0.399957
0.218355,-0.611281,-0.0553579,-0.420874
-0.113821,-0.637656,-0.00439509,-0.345158
-0.442667,-0.588499,0.115762,-0.197288
-0.705588,-0.365824,0.388693,-0.0199878
-0.796295,0.0454381,0.542997,0.139126
-0.661126,0.436338,0.342566,0.242139
-0.369282,0.631928,0.100535,0.272027
-0.0184318,0.68236,0.0137158,0.236872
0.339278,0.658742,-0.0672228,0.165815
0.65228,0.488054,-0.319462,0.0981514
0.815863,0.093018,-0.575467,0.0692222
0.740876,-0.357463,-0.445071,0.0977964
0.471522,-0.616829,-0.142506,0.179127
0.122932,-0.681211,-0.00335122,0.286026
-0.23314,-0.656319,0.0597486,0.377617
-0.552121,-0.523521,0.241097,0.412941
-0.75297,-0.198933,0.494237,0.364948
-0.744277,0.229022,0.475273,0.230283
-0.532901,0.531436,0.209832,0.0316533
-0.216578,0.639201,0.0343036,-0.188092
0.124321,0.640593,-0.0311533,-0.378321
0.445911,0.557153,-0.157877,-0.495537
0.684981,0.311788,-0.397977,-0.516174
0.749566,-0.0814739,-0.492938,-0.443296
0.606833,-0.429283,-0.295006,-0.305204
0.327289,-0.597242,-0.0854988,-0.146479
-0.00215653,-0.636931,-0.00441012,-0.0143499
-0.333644,-0.604932,0.0769016,0.05533
-0.618853,-0.442259,0.291623,0.048249
-0.768497,-0.093227,0.499092,-0.0250203
-0.709041,0.303477,0.399618,-0.133266
-0.475222,0.543256,0.143589,-0.234902
-0.164988,0.610263,0.00821353,-0.29092
0.155692,0.595274,-0.0421719,-0.276557
0.451767,0.507883,-0.155807,-0.188268
0.668193,0.280936,-0.358331,-0.0442056
0.727372,-0.0679401,-0.432029,0.121596
0.603936,-0.373748,-0.26076,0.269276
0.360408,-0.519091,-0.0685082,0.364298
0.0763049,-0.543479,0.0132591,0.386486
-0.20454,-0.512311,0.0573484,0.334589
-0.454054,-0.416344,0.16006,0.225475
-0.625386,-0.210039,0.307313,0.0886713
-0.661959,0.0769233,0.342786,-0.0418664
-0.551411,0.322054,0.212546,-0.136301
-0.342734,0.446027,0.0683074,-0.175574
-0.0962267,0.476387,0.000471347,-0.154742
0.153143,0.46185,-0.033404,-0.082631
0.384012,0.400913,-0.104645,0.0215724
0.562066,0.254579,-0.226865,0.133531
0.637947,0.0215009,-0.301162,0.229309
0.58419,-0.215059,-0.234751,0.290017
0.425918,-0.364241,-0.10321,0.304769
0.215965,-0.417157,-0.0166688,0.271684
-0.0057981,-0.416535,0.018077,0.197106
-0.219362,-0.386591,0.0497589,0.0934853
-0.406923,-0.312935,0.117107,-0.0235141
-0.538273,-0.171064,0.204292,-0.138103
-0.578638,0.0229366,0.235206,-0.237127
-0.516552,0.202556,0.171712,-0.312026
-0.376876,0.311561,0.0752341,-0.359666
-0.199643,0.349222,0.0100845,-0.381862
-0.015068,0.344319,-0.0211946,-0.383727
0.160068,0.314376,-0.0466374,-0.371248
0.312208,0.25502,-0.0878325,-0.3488
0.422534,0.154681,-0.139479,-0.317376
0.469577,0.019115,-0.167639,-0.274246
0.442237,-0.119352,-0.14605,-0.214275
0.349256,-0.22437,-0.0918627,-0.132687
0.213134,-0.283017,-0.0409981,-0.0283947
0.0565495,-0.30427,-0.00715171,0.0932568
-0.103835,-0.298263,0.0207609,0.219496
-0.25367,-0.262748,0.0596994,0.331594
-0.374556,-0.186721,0.112535,0.408743
-0.44368,-0.0684198,0.155469,0.433415
-0.44353,0.0690658,0.155997,0.396688
-0.373885,0.188151,0.113783,0.301772
-0.251956,0.26526,0.0608998,0.164431
-0.10059,0.301394,0.0209646,0.00986671
0.0613394,0.306682,-0.00898495,-0.133261
0.218567,0.282654,-0.0454485,-0.240011
0.353362,0.219531,-0.0975546,-0.295385
0.442688,0.110803,-0.148764,-0.29767
0.465418,-0.0269782,-0.163372,-0.257819
0.415718,-0.155913,-0.128722,-0.195061
0.307525,-0.245203,-0.0735569,-0.13018
0.164087,-0.290936,-0.0300496,-0.078677
0.00531427,-0.305689,-0.0033754,-0.0461106
-0.155157,-0.297585,0.0217335,-0.027179
-0.304246,-0.2603,0.0627349,-0.00882439
-0.422792,-0.179681,0.119903,0.0237495
-0.486401,-0.0544576,0.163783,0.0803052
-0.477308,0.0882147,0.159433,0.160512
-0.397096,0.208283,0.112575,0.252513
-0.264633,0.285287,0.0618754,0.335805
-0.101781,0.326077,0.0305313,0.387584
0.0761465,0.343861,0.00975868,0.390488
0.257361,0.336113,-0.0273123,0.339056
0.422887,0.278965,-0.102155,0.242611
0.539476,0.148646,-0.193074,0.123377
0.570321,-0.037068,-0.227652,0.010285
0.501886,-0.213642,-0.172368,-0.0696767
0.355405,-0.327715,-0.0860558,-0.099778
0.166525,-0.378223,-0.0283675,-0.0788359
-0.0376847,-0.389645,0.002492,-0.0216996
-0.239983,-0.369579,0.0429664,0.0452736
-0.419267,-0.297002,0.121453,0.0923736
-0.540847,-0.149407,0.212913,0.0957707
-0.568225,0.0495002,0.2377,0.0449637
-0.492018,0.228441,0.167681,-0.0538092
-0.339526,0.334287,0.0721083,-0.179146
-0.150776,0.370486,0.00989933,-0.300421
0.0447695,0.364114,-0.0243376,-0.38617
0.228663,0.325859,-0.0623277,-0.412391
0.381851,0.244932,-0.121008,-0.368421
0.478718,0.113139,-0.177559,-0.258979
0.496592,-0.0464938,-0.184082,-0.102242
0.433215,-0.185329,-0.130441,0.0750274
0.310298,-0.269158,-0.0594695,0.243596
0.158093,-0.298977,-0.00808316,0.377365
0.000498191,-0.292619,0.0224878,0.457265
-0.146995,-0.261509,0.0479868,0.473074
-0.271657,-0.205455,0.0790036,0.423542
-0.359442,-0.122017,0.110021,0.31562
-0.397306,-0.0193609,0.122541,0.163473
-0.380335,0.0809207,0.104642,-0.0124845
-0.316145,0.156158,0.0658043,-0.186874
-0.221332,0.196577,0.0257635,-0.331606
-0.113694,0.206168,-0.00403672,-0.419655
-0.00713474,0.194025,-0.0234722,-0.43029
0.0889623,0.167531,-0.0365484,-0.354842
0.168307,0.131245,-0.0456557,-0.20134
0.22669,0.088907,-0.0502579,0.0039147
0.262096,0.045251,-0.048643,0.219286
0.275292,0.00584289,-0.0406335,0.395549
0.26981,-0.0248565,-0.0289143,0.487157
0.250773,-0.0455316,-0.0179239,0.464358
0.223012,-0.0585321,-0.0115282,0.322703
0.189386,-0.0686322,-0.0113527,0.0868046
0.150047,-0.0809115,-0.0164657,-0.193448
0.102834,-0.0987817,-0.024018,-0.453908
0.0445163,-0.122709,-0.0301881,-0.631888
-0.0274642,-0.149647,-0.0308377,-0.682456
-0.113068,-0.17278,-0.0215685,-0.590699
-0.207627,-0.181416,0.00200407,-0.376324
-0.30003,-0.162316,0.041265,-0.0890467
-0.372608,-0.10536,0.0877654,0.204114
-0.405272,-0.0133407,0.1207,0.436163
-0.384082,0.0936293,0.121634,0.55718
-0.308312,0.188934,0.0942732,0.546353
-0.189187,0.256399,0.0585641,0.415745
-0.0424097,0.294107,0.0268643,0.205042
0.116797,0.303205,-0.00625497,-0.0307717
0.271877,0.276215,-0.0548885,-0.236899
0.400003,0.198747,-0.120612,-0.372705
0.472843,0.069007,-0.173307,-0.420272
0.468954,-0.083574,-0.172357,-0.385554
0.388569,-0.212848,-0.120507,-0.292553
0.252571,-0.292713,-0.0604194,-0.173134
0.0868954,-0.32789,-0.0192744,-0.0562071
-0.0886723,-0.331818,0.0103738,0.040126
-0.258512,-0.304547,0.051407,0.111208
-0.402582,-0.230995,0.115224,0.163024
-0.493038,-0.102085,0.176814,0.205684
-0.504907,0.0587751,0.187605,0.246137
-0.433844,0.202824,0.13873,0.283137
-0.299169,0.297209,0.0750907,0.306481
-0.12777,0.344902,0.0329565,0.300738
0.060275,0.362545,0.00701257,0.252006
0.250494,0.351049,-0.0330573,0.154945
0.422254,0.286997,-0.112048,0.017269
0.540505,0.146385,-0.2065,-0.140236
0.567171,-0.0503257,-0.239137,-0.288481
0.48941,-0.234979,-0.179187,-0.398144
0.330036,-0.355173,-0.0931029,-0.448323
0.124641,-0.413898,-0.0399383,-0.432819
-0.101061,-0.435122,-0.00814234,-0.361833
-0.328179,-0.414747,0.0543027,-0.258476
-0.524994,-0.311135,0.180421,-0.151271
-0.638041,-0.0987581,0.30071,-0.0651925
-0.621336,0.159559,0.284492,-0.0142575
-0.480628,0.353632,0.155168,0.00188681
-0.265804,0.443075,0.0474612,-0.00361278
-0.0241146,0.464159,0.000305818,-0.0106519
0.218292,0.446876,-0.0394602,-7.06e-05
0.438255,0.371655,-0.130948,0.0392097
0.594315,0.199915,-0.258119,0.106279
0.636475,-0.046687,-0.300542,0.188795
0.549255,-0.268816,-0.202679,0.267611
0.369837,-0.390856,-0.0737975,0.323647
0.15155,-0.424193,-0.00172445,0.344428
-0.0706421,-0.41149,0.030504,0.327974
-0.277735,-0.365457,0.0737834,0.282735
-0.447658,-0.265737,0.152126,0.223823
-0.546955,-0.0990549,0.225481,0.167103
-0.547027,0.0981722,0.221326,0.123533
-0.44965,0.258437,0.141746,0.095875
-0.286283,0.34744,0.0598867,0.0789943
-0.0921212,0.380288,0.0145244,0.0634803
0.110171,0.380746,-0.0134857,0.0410157
0.30453,0.347186,-0.062543,0.00918671
0.466799,0.253888,-0.148816,-0.0263772
0.560238,0.0880534,-0.226874,-0.0536238
0.554251,-0.109932,-0.221651,-0.0590543
0.450828,-0.269077,-0.138885,-0.0342512
0.282645,-0.354747,-0.0551913,0.0186228
0.0858457,-0.382717,-0.00817319,0.0847442
-0.116031,-0.376336,0.0226259,0.13925
-0.305826,-0.33414,0.0729665,0.154173
-0.459282,-0.234578,0.152586,0.107666
-0.542837,-0.07226,0.215137,-0.00751945
-0.532146,0.110215,0.198248,-0.179326
-0.434074,0.248484,0.114992,-0.377383
-0.28227,0.313554,0.0324233,-0.559842
-0.112789,0.320151,-0.0174772,-0.68423
0.0501983,0.292141,-0.0459777,-0.719107
0.191957,0.240299,-0.0714684,-0.65293
0.300233,0.165261,-0.0985272,-0.497328
0.363288,0.0707208,-0.115649,-0.283732
0.374241,-0.0282454,-0.108553,-0.0544061
0.336348,-0.110583,-0.0779775,0.149323
0.262661,-0.162489,-0.0396117,0.297972
0.169956,-0.183512,-0.00801555,0.380639
0.0726638,-0.18144,0.0127102,0.405662
-0.0192861,-0.164422,0.0258426,0.39534
-0.0994046,-0.137127,0.035992,0.376703
-0.162763,-0.101106,0.0456121,0.371573
-0.204914,-0.057075,0.0541374,0.38921
-0.222075,-0.00710857,0.0590588,0.423871
-0.212115,0.0446588,0.0582174,0.457808
-0.175428,0.0931353,0.0516032,0.468449
-0.114962,0.134011,0.0409986,0.43707
-0.0355542,0.16441,0.0278685,0.355945
0.0566146,0.18181,0.0115507,0.231542
0.153726,0.182257,-0.0105382,0.0828267
0.245349,0.159976,-0.0399393,-0.0645761
0.3181,0.110433,-0.0722955,-0.186219
0.357805,0.0363168,-0.0956118,-0.265948
0.354501,-0.0491709,-0.0980562,-0.299928
0.307032,-0.127695,-0.0798353,-0.29643
0.22296,-0.186366,-0.0530814,-0.271695
0.113869,-0.222781,-0.0294131,-0.243601
-0.00936581,-0.240644,-0.0110543,-0.225449
-0.137683,-0.241862,0.00829432,-0.222085
-0.261381,-0.221752,0.0372633,-0.229531
-0.366807,-0.171095,0.0774978,-0.238024
-0.436275,-0.0861567,0.114925,-0.237048
-0.454146,0.0201905,0.125999,-0.22035
-0.415894,0.121032,0.102453,-0.188921
-0.331144,0.193549,0.0618284,-0.150858
-0.21712,0.232542,0.0265077,-0.118177
-0.0897296,0.245986,0.00394969,-0.10186
0.0400168,0.242419,-0.0120309,-0.107065
0.163874,0.223197,-0.0315143,-0.130418
0.272316,0.182776,-0.0600576,-0.160469
0.352446,0.115587,-0.0921559,-0.181276
0.39055,0.0256915,-0.111497,-0.177864
0.378644,-0.0697174,-0.104647,-0.141616
0.319603,-0.14935,-0.0757568,-0.0736398
0.22563,-0.201027,-0.041315,0.015144
0.111882,-0.22507,-0.0131522,0.107266
-0.0085298,-0.227231,0.00825817,0.18421
-0.125159,-0.210897,0.0287446,0.232234
-0.228091,-0.174898,0.0528074,0.246478
-0.306292,-0.117194,0.077919,0.23195
-0.348815,-0.0412668,0.0940895,0.201083
-0.348841,0.0408499,0.0919411,0.168804
-0.307277,0.113534,0.0727206,0.146932
-0.232249,0.16652,0.0473176,0.139931
-0.134837,0.198753,0.0257035,0.143582
-0.0249707,0.214489,0.00994563,0.147028
0.0896138,0.216742,-0.00484164,0.137467
0.201455,0.203197,-0.0258443,0.105724
0.300481,0.166856,-0.0564846,0.0506724
0.372914,0.102182,-0.0900304,-0.0192254
0.404382,0.0139137,-0.109936,-0.0879197
0.386568,-0.080366,-0.103649,-0.136751
0.322003,-0.159835,-0.0763827,-0.150744
0.222132,-0.213252,-0.0446309,-0.124057
0.100941,-0.241385,-0.019101,-0.062638
-0.029542,-0.249115,0.00158705,0.0169213
-0.159022,-0.237096,0.0256418,0.0920949
-0.275798,-0.199669,0.0591468,0.14123
-0.364638,-0.130816,0.0968362,0.150263
-0.409393,-0.0350355,0.120149,0.117164
-0.40045,0.0677732,0.112759,0.0526404
-0.340876,0.152678,0.0795891,-0.0231475
-0.244568,0.205929,0.0410468,-0.0868071
-0.128373,0.229274,0.0118394,-0.118897
-0.00585456,0.231353,-0.0071284,-0.109789
0.113595,0.218156,-0.0227692,-0.0623947
0.222144,0.189604,-0.041913,0.00903893
0.310778,0.142168,-0.0655502,0.0835935
0.369047,0.0751989,-0.0861652,0.140235
0.388225,-0.00355905,-0.0922564,0.164152
0.365818,-0.0792848,-0.079296,0.150906
0.30729,-0.13849,-0.0548306,0.107152
0.223137,-0.176273,-0.0307634,0.0478796
0.124097,-0.195797,-0.0134688,-0.00884985
0.018339,-0.202489,-0.00168969,-0.047853
-0.0882102,-0.198799,0.0100486,-0.0615644
-0.189642,-0.182323,0.0272769,-0.0520867
-0.277796,-0.147546,0.0515088,-0.0299987
-0.341827,-0.0909382,0.0767324,-0.0104177
-0.370906,-0.0169786,0.0908188,-0.00766433
-0.359143,0.0606031,0.0849381,-0.0302794
-0.309039,0.125578,0.0622586,-0.0779714
-0.230283,0.168197,0.0342918,-0.141424
-0.135218,0.187836,0.0102,-0.204978
-0.034933,0.188803,-0.00800794,-0.251292
0.0618752,0.175182,-0.0228504,-0.266557
0.148072,0.148773,-0.0369781,-0.244617
0.217068,0.110237,-0.050323,-0.188832
0.262884,0.0616797,-0.0596808,-0.111129
0.281462,0.00839337,-0.0610363,-0.028605
0.272267,-0.0420173,-0.0531661,0.0412981
0.238737,-0.0827352,-0.0390783,0.0855946
0.187058,-0.110485,-0.0237877,0.0991589
0.124081,-0.12584,-0.0109975,0.0857852
0.0557032,-0.131416,-0.00163464,0.0566725
-0.0136066,-0.129686,0.00555447,0.0268276
-0.0803313,-0.121652,0.0126456,0.0104892
-0.141034,-0.106687,0.0212573,0.0169102
-0.191684,-0.0833764,0.0315503,0.0477149
-0.227613,-0.0510165,0.0417597,0.0965668
-0.244293,-0.0110437,0.0487966,0.151208
-0.238648,0.032575,0.0500194,0.197237
-0.21014,0.0745124,0.0449873,0.222494
-0.160976,0.110064,0.0355527,0.220741
-0.0953627,0.136441,0.024202,0.193531
-0.0185001,0.152526,0.0122398,0.149692
0.0639948,0.15759,-0.000768085,0.102562
0.145951,0.150146,-0.0160954,0.0657801
0.220195,0.12805,-0.0339638,0.0489417
0.278601,0.0902638,-0.0516382,0.054433
0.313357,0.0394589,-0.0634574,0.0765104
0.319348,-0.0169167,-0.0642585,0.102975
0.296217,-0.0690385,-0.0538208,0.119016
0.248432,-0.109282,-0.0373493,0.11207
0.183175,-0.135191,-0.0213459,0.0762056
0.10763,-0.14881,-0.00950743,0.0145536
0.027326,-0.153797,-0.00178954,-0.0610607
-0.0539386,-0.152682,0.00431547,-0.133332
-0.13306,-0.145442,0.0120861,-0.184627
-0.20622,-0.129538,0.0239438,-0.202499
-0.267899,-0.101436,0.0397192,-0.183777
-0.311036,-0.059408,0.0554931,-0.135824
-0.328767,-0.00627318,0.064881,-0.0744071
-0.317063,0.0503065,0.0632972,-0.0187351
-0.276597,0.101032,0.0516195,0.0148214
-0.212416,0.139292,0.0350557,0.0182681
-0.13186,0.162989,0.0186276,-0.00514191
-0.0424567,0.173042,0.00414811,-0.0418394
0.0489499,0.170693,-0.00947082,-0.0725846
0.13586,0.15589,-0.0240648,-0.07946
0.211443,0.127673,-0.0398579,-0.0529388
0.268545,0.0862299,-0.0540297,0.00343838
0.300939,0.035181,-0.0616185,0.0726171
0.305355,-0.0181106,-0.0591108,0.128361
0.282862,-0.0653037,-0.0478023,0.143328
0.238312,-0.101057,-0.0331943,0.0985083
0.178072,-0.125013,-0.0210767,-0.00901228
0.107579,-0.140619,-0.0142777,-0.162698
0.0300709,-0.152215,-0.0119931,-0.329137
-0.053108,-0.162203,-0.010634,-0.46624
-0.140912,-0.169063,-0.00490736,-0.534946
-0.230235,-0.166501,0.0107119,-0.511042
-0.313593,-0.144665,0.0387555,-0.393436
-0.378326,-0.0950496,0.0736462,-0.206117
-0.409327,-0.0183006,0.100225,0.00716936
-0.39533,0.0717785,0.103845,0.19433
-0.334622,0.15504,0.0847794,0.309273
-0.235031,0.217538,0.0568075,0.325066
-0.108724,0.256466,0.0313837,0.241966
0.032382,0.273798,0.00787819,0.0878126
0.176554,0.266911,-0.0234824,-0.089503
0.308537,0.225368,-0.070628,-0.23545
0.407056,0.139401,-0.124126,-0.304314
0.449532,0.0169828,-0.153206,-0.272256
0.424187,-0.110138,-0.134779,-0.144164
0.338493,-0.206427,-0.0833568,0.0476362
0.213936,-0.257045,-0.0313194,0.25243
0.0736074,-0.268255,0.00592838,0.415263
-0.0647636,-0.251176,0.0327626,0.492114
-0.187979,-0.211189,0.0578247,0.461782
-0.284253,-0.149372,0.0822182,0.33126
-0.342883,-0.0701978,0.0971464,0.133253
-0.3577,0.0134493,0.092351,-0.0831599
-0.330913,0.084319,0.0682002,-0.265895
-0.272875,0.130545,0.0365219,-0.373409
-0.197396,0.151028,0.00988183,-0.384721
-0.116487,0.152631,-0.00624982,-0.303412
-0.0377549,0.144191,-0.0128712,-0.154939
0.0354122,0.132423,-0.0137896,0.021538
0.102261,0.120518,-0.0131787,0.184175
0.162807,0.108299,-0.0145042,0.299133
0.216272,0.0931441,-0.0198277,0.348137
0.260175,0.071556,-0.0290788,0.331207
0.290399,0.0411999,-0.0396913,0.264359
0.302316,0.00273375,-0.0474518,0.173447
0.292583,-0.0397438,-0.0487785,0.0861981
0.260636,-0.0802319,-0.0429455,0.024759
0.209028,-0.113392,-0.0321763,0.000627256
0.14254,-0.136242,-0.0195893,0.0129924
0.0668994,-0.148022,-0.00709862,0.0504931
-0.0120751,-0.148894,0.00512343,0.0955239
-0.0886267,-0.138799,0.0177479,0.129707
-0.156857,-0.11735,0.0308433,0.139042
-0.21078,-0.084854,0.0427743,0.117522
-0.245073,-0.0437437,0.050359,0.0685091
-0.256423,0.000864783,0.050699,0.00374376
-0.244696,0.0424297,0.0434639,-0.0596285
-0.213052,0.0754854,0.0314219,-0.103258
-0.166797,0.097595,0.0186664,-0.112084
-0.111638,0.109523,0.00835589,-0.0781772
-0.052294,0.113962,0.00169967,-0.00309957
0.00808888,0.113917,-0.00180175,0.101738
