learning time, weight:l:0:0:0, weight:l:0:0:1, weight:l:0:1:0, weight:l:0:1:1, biasl:0:0, biasl:0:1, weight:l:1:0:0, weight:l:1:1:0, biasl:1:0, error
22290, 4.3706, 6.56162, 4.36288, 6.58024, -6.68969, -2.87562, -9.81181, 9.0647, -4.16789, 0.00101469
22291, 4.3706, 6.56162, 4.36288, 6.58024, -6.68969, -2.87581, -9.81181, 9.06468, -4.16829, 0.00101464
22292, 4.3706, 6.56162, 4.36262, 6.58031, -6.68995, -2.87574, -9.81178, 9.06499, -4.16797, 0.00101452
22293, 4.3706, 6.56162, 4.36237, 6.58038, -6.6902, -2.87567, -9.81175, 9.06531, -4.16764, 0.0010144
22294, 4.3706, 6.56162, 4.36211, 6.58045, -6.69046, -2.8756, -9.81172, 9.06562, -4.16732, 0.00101429
22295, 4.37034, 6.56169, 4.36211, 6.58045, -6.69072, -2.87553, -9.81169, 9.06594, -4.16699, 0.00101417
22296, 4.37008, 6.56176, 4.36211, 6.58045, -6.69098, -2.87546, -9.81166, 9.06626, -4.16666, 0.00101406
22297, 4.36982, 6.56183, 4.36211, 6.58045, -6.69125, -2.87539, -9.81163, 9.06658, -4.16634, 0.00101395
22298, 4.37016, 6.56183, 4.36245, 6.58045, -6.69091, -2.87539, -9.81193, 9.06625, -4.16667, 0.00101394
22299, 4.37016, 6.56183, 4.36245, 6.58045, -6.6909, -2.87557, -9.81193, 9.06622, -4.16708, 0.00101388
22300, 4.37049, 6.56183, 4.36279, 6.58045, -6.69057, -2.87557, -9.81223, 9.06589, -4.16741, 0.00101388
22301, 4.37049, 6.56183, 4.36253, 6.58052, -6.69082, -2.8755, -9.8122, 9.0662, -4.16709, 0.00101377
22302, 4.37083, 6.56183, 4.36287, 6.58052, -6.69049, -2.8755, -9.8125, 9.06587, -4.16743, 0.00101377
22303, 4.37083, 6.56183, 4.36287, 6.58052, -6.69048, -2.87569, -9.8125, 9.06584, -4.16783, 0.00101372
22304, 4.37083, 6.56183, 4.36261, 6.58059, -6.69074, -2.87562, -9.81247, 9.06616, -4.16751, 0.00101361
22305, 4.37116, 6.56183, 4.36294, 6.58059, -6.6904, -2.87562, -9.81277, 9.06582, -4.16784, 0.00101361
22306, 4.37116, 6.56183, 4.36294, 6.58059, -6.6904, -2.8758, -9.81277, 9.0658, -4.16824, 0.00101357
22307, 4.3709, 6.5619, 4.36294, 6.58059, -6.69066, -2.87573, -9.81274, 9.06612, -4.16791, 0.00101344
22308, 4.37064, 6.56197, 4.36294, 6.58059, -6.69093, -2.87566, -9.81271, 9.06644, -4.16758, 0.00101332
22309, 4.37097, 6.56197, 4.36328, 6.58059, -6.69059, -2.87566, -9.81301, 9.06611, -4.16792, 0.00101333
22310, 4.37097, 6.56197, 4.36302, 6.58066, -6.69085, -2.87559, -9.81298, 9.06642, -4.1676, 0.00101321
22311, 4.3713, 6.56197, 4.36336, 6.58066, -6.69051, -2.87559, -9.81327, 9.06609, -4.16793, 0.00101322
22312, 4.37164, 6.56197, 4.36369, 6.58066, -6.69018, -2.87559, -9.81357, 9.06575, -4.16827, 0.00101323
22313, 4.37164, 6.56197, 4.36369, 6.58066, -6.69017, -2.87577, -9.81357, 9.06573, -4.16867, 0.00101319
22314, 4.37137, 6.56204, 4.36369, 6.58066, -6.69044, -2.8757, -9.81354, 9.06605, -4.16834, 0.00101306
22315, 4.3717, 6.56204, 4.36402, 6.58066, -6.69011, -2.8757, -9.81384, 9.06572, -4.16867, 0.00101307
22316, 4.37144, 6.56211, 4.36402, 6.58066, -6.69037, -2.87563, -9.81381, 9.06604, -4.16834, 0.00101294
22317, 4.37144, 6.56211, 4.36376, 6.58072, -6.69063, -2.87556, -9.81378, 9.06636, -4.16802, 0.00101282
22318, 4.37144, 6.56211, 4.36376, 6.58072, -6.69062, -2.87575, -9.81378, 9.06634, -4.16842, 0.00101277
22319, 4.37118, 6.56218, 4.36376, 6.58072, -6.69089, -2.87568, -9.81375, 9.06666, -4.16809, 0.00101265
22320, 4.37118, 6.56218, 4.36376, 6.58072, -6.69088, -2.87586, -9.81375, 9.06664, -4.16849, 0.0010126
22321, 4.37118, 6.56218, 4.36376, 6.58072, -6.69088, -2.87604, -9.81375, 9.06662, -4.16889, 0.00101255
22322, 4.37118, 6.56218, 4.36351, 6.58079, -6.69114, -2.87597, -9.81372, 9.06693, -4.16856, 0.00101243
22323, 4.37091, 6.56226, 4.36351, 6.58079, -6.6914, -2.8759, -9.81369, 9.06725, -4.16824, 0.00101231
22324, 4.37125, 6.56226, 4.36384, 6.58079, -6.69106, -2.8759, -9.81399, 9.06692, -4.16857, 0.00101231
22325, 4.37099, 6.56233, 4.36384, 6.58079, -6.69133, -2.87583, -9.81396, 9.06724, -4.16824, 0.00101219
22326, 4.37099, 6.56233, 4.36384, 6.58079, -6.69132, -2.87601, -9.81396, 9.06722, -4.16864, 0.00101214
22327, 4.37099, 6.56233, 4.36384, 6.58079, -6.69132, -2.8762, -9.81396, 9.0672, -4.16904, 0.00101209
22328, 4.37099, 6.56233, 4.36358, 6.58086, -6.69157, -2.87613, -9.81393, 9.06751, -4.16872, 0.00101197
22329, 4.37099, 6.56233, 4.36333, 6.58093, -6.69183, -2.87606, -9.8139, 9.06783, -4.1684, 0.00101186
22330, 4.37072, 6.5624, 4.36333, 6.58093, -6.69209, -2.87599, -9.81387, 9.06814, -4.16807, 0.00101174
22331, 4.37106, 6.5624, 4.36366, 6.58093, -6.69176, -2.87599, -9.81417, 9.06781, -4.16841, 0.00101174
22332, 4.3708, 6.56247, 4.36366, 6.58093, -6.69202, -2.87592, -9.81414, 9.06813, -4.16808, 0.00101163
22333, 4.3708, 6.56247, 4.36366, 6.58093, -6.69201, -2.8761, -9.81414, 9.06811, -4.16848, 0.00101158
22334, 4.3708, 6.56247, 4.36366, 6.58093, -6.69201, -2.87629, -9.81414, 9.06809, -4.16888, 0.00101152
22335, 4.37113, 6.56247, 4.364, 6.58093, -6.69167, -2.87629, -9.81444, 9.06775, -4.16921, 0.00101153
22336, 4.37146, 6.56247, 4.36433, 6.58093, -6.69134, -2.87629, -9.81474, 9.06742, -4.16955, 0.00101154
22337, 4.37146, 6.56247, 4.36407, 6.581, -6.6916, -2.87622, -9.81471, 9.06773, -4.16922, 0.00101142
22338, 4.37146, 6.56247, 4.36407, 6.581, -6.69159, -2.8764, -9.81471, 9.06771, -4.16962, 0.00101137
22339, 4.37146, 6.56247, 4.36382, 6.58107, -6.69185, -2.87633, -9.81468, 9.06803, -4.1693, 0.00101125
22340, 4.3712, 6.56254, 4.36382, 6.58107, -6.69211, -2.87626, -9.81465, 9.06835, -4.16897, 0.00101113
22341, 4.3712, 6.56254, 4.36382, 6.58107, -6.69211, -2.87644, -9.81465, 9.06832, -4.16937, 0.00101108
22342, 4.3712, 6.56254, 4.36382, 6.58107, -6.6921, -2.87663, -9.81465, 9.0683, -4.16977, 0.00101103
22343, 4.3712, 6.56254, 4.36356, 6.58113, -6.69236, -2.87656, -9.81462, 9.06862, -4.16945, 0.00101092
22344, 4.3712, 6.56254, 4.36356, 6.58113, -6.69235, -2.87674, -9.81462, 9.0686, -4.16985, 0.00101087
22345, 4.3712, 6.56254, 4.36356, 6.58113, -6.69235, -2.87692, -9.81462, 9.06858, -4.17025, 0.00101082
22346, 4.37094, 6.56261, 4.36356, 6.58113, -6.69261, -2.87685, -9.81459, 9.0689, -4.16992, 0.0010107
22347, 4.37094, 6.56261, 4.36331, 6.5812, -6.69287, -2.87678, -9.81456, 9.06921, -4.1696, 0.00101058
22348, 4.37094, 6.56261, 4.36331, 6.5812, -6.69286, -2.87697, -9.81457, 9.06919, -4.17, 0.00101053
22349, 4.37068, 6.56268, 4.36331, 6.5812, -6.69312, -2.8769, -9.81454, 9.06951, -4.16967, 0.00101042
22350, 4.37068, 6.56268, 4.36331, 6.5812, -6.69312, -2.87708, -9.81454, 9.06949, -4.17007, 0.00101037
22351, 4.37101, 6.56268, 4.36364, 6.5812, -6.69278, -2.87708, -9.81483, 9.06915, -4.1704, 0.00101037
22352, 4.37101, 6.56268, 4.36364, 6.5812, -6.69278, -2.87726, -9.81483, 9.06913, -4.1708, 0.00101032
22353, 4.37101, 6.56268, 4.36339, 6.58127, -6.69303, -2.87719, -9.81481, 9.06944, -4.17048, 0.0010102
22354, 4.37101, 6.56268, 4.36313, 6.58134, -6.69329, -2.87712, -9.81478, 9.06976, -4.17016, 0.00101009
22355, 4.37075, 6.56275, 4.36313, 6.58134, -6.69355, -2.87705, -9.81475, 9.07008, -4.16983, 0.00100998
22356, 4.37075, 6.56275, 4.36313, 6.58134, -6.69354, -2.87724, -9.81475, 9.07005, -4.17023, 0.00100993
22357, 4.37049, 6.56282, 4.36313, 6.58134, -6.6938, -2.87716, -9.81472, 9.07037, -4.1699, 0.00100982
22358, 4.37049, 6.56282, 4.36313, 6.58134, -6.6938, -2.87735, -9.81472, 9.07035, -4.1703, 0.00100976
22359, 4.37049, 6.56282, 4.36313, 6.58134, -6.69379, -2.87753, -9.81472, 9.07033, -4.1707, 0.00100971
22360, 4.37023, 6.56289, 4.36313, 6.58134, -6.69405, -2.87746, -9.81469, 9.07065, -4.17037, 0.0010096
22361, 4.37057, 6.56289, 4.36347, 6.58134, -6.69372, -2.87746, -9.81499, 9.07031, -4.17071, 0.00100959
22362, 4.37057, 6.56289, 4.36322, 6.58141, -6.69397, -2.87739, -9.81496, 9.07062, -4.17039, 0.00100949
22363, 4.37057, 6.56289, 4.36322, 6.58141, -6.69397, -2.87757, -9.81496, 9.0706, -4.17079, 0.00100943
22364, 4.37031, 6.56296, 4.36322, 6.58141, -6.69423, -2.8775, -9.81493, 9.07092, -4.17046, 0.00100932
22365, 4.37031, 6.56296, 4.36322, 6.58141, -6.69422, -2.87768, -9.81493, 9.0709, -4.17086, 0.00100927
22366, 4.37031, 6.56296, 4.36296, 6.58148, -6.69448, -2.87762, -9.81491, 9.07121, -4.17054, 0.00100917
22367, 4.37031, 6.56296, 4.36271, 6.58154, -6.69473, -2.87755, -9.81488, 9.07152, -4.17022, 0.00100907
22368, 4.37065, 6.56296, 4.36305, 6.58154, -6.69439, -2.87755, -9.81518, 9.07119, -4.17056, 0.00100905
22369, 4.37065, 6.56296, 4.3628, 6.58161, -6.69464, -2.87748, -9.81515, 9.0715, -4.17024, 0.00100895
22370, 4.37065, 6.56296, 4.36254, 6.58168, -6.69489, -2.87741, -9.81512, 9.07181, -4.16992, 0.00100885
22371, 4.37065, 6.56296, 4.36229, 6.58175, -6.69515, -2.87734, -9.81509, 9.07212, -4.16961, 0.00100876
22372, 4.37065, 6.56296, 4.36229, 6.58175, -6.69514, -2.87753, -9.81509, 9.0721, -4.17, 0.0010087
22373, 4.37039, 6.56303, 4.36229, 6.58175, -6.6954, -2.87746, -9.81506, 9.07241, -4.16968, 0.0010086
22374, 4.37013, 6.5631, 4.36229, 6.58175, -6.69566, -2.87739, -9.81503, 9.07273, -4.16936, 0.00100851
22375, 4.37013, 6.5631, 4.36229, 6.58175, -6.69565, -2.87757, -9.81504, 9.07271, -4.16975, 0.00100845
22376, 4.37047, 6.5631, 4.36263, 6.58175, -6.69531, -2.87757, -9.81534, 9.07237, -4.1701, 0.00100842
22377, 4.37022, 6.56317, 4.36263, 6.58175, -6.69557, -2.8775, -9.81531, 9.07268, -4.16977, 0.00100832
22378, 4.37022, 6.56317, 4.36263, 6.58175, -6.69556, -2.87768, -9.81531, 9.07266, -4.17017, 0.00100826
22379, 4.37022, 6.56317, 4.36238, 6.58181, -6.69582, -2.87761, -9.81528, 9.07297, -4.16985, 0.00100817
22380, 4.37022, 6.56317, 4.36213, 6.58188, -6.69607, -2.87755, -9.81525, 9.07328, -4.16954, 0.00100809
22381, 4.37022, 6.56317, 4.36213, 6.58188, -6.69606, -2.87773, -9.81525, 9.07326, -4.16994, 0.00100803
22382, 4.37022, 6.56317, 4.36188, 6.58195, -6.69631, -2.87766, -9.81522, 9.07357, -4.16962, 0.00100794
22383, 4.37056, 6.56317, 4.36222, 6.58195, -6.69597, -2.87766, -9.81553, 9.07323, -4.16996, 0.00100791
22384, 4.37056, 6.56317, 4.36222, 6.58195, -6.69596, -2.87784, -9.81553, 9.07321, -4.17036, 0.00100785
22385, 4.3703, 6.56324, 4.36222, 6.58195, -6.69622, -2.87777, -9.8155, 9.07352, -4.17004, 0.00100775
22386, 4.3703, 6.56324, 4.36222, 6.58195, -6.69622, -2.87796, -9.8155, 9.0735, -4.17043, 0.00100769
22387, 4.37064, 6.56324, 4.36257, 6.58195, -6.69588, -2.87796, -9.8158, 9.07316, -4.17078, 0.00100766
22388, 4.37064, 6.56324, 4.36257, 6.58195, -6.69587, -2.87814, -9.8158, 9.07314, -4.17117, 0.00100761
22389, 4.37064, 6.56324, 4.36231, 6.58202, -6.69612, -2.87807, -9.81577, 9.07345, -4.17086, 0.00100751
22390, 4.37064, 6.56324, 4.36231, 6.58202, -6.69612, -2.87825, -9.81577, 9.07343, -4.17125, 0.00100746
22391, 4.37064, 6.56324, 4.36231, 6.58202, -6.69611, -2.87843, -9.81577, 9.07341, -4.17165, 0.0010074
22392, 4.37064, 6.56324, 4.36206, 6.58208, -6.69636, -2.87837, -9.81575, 9.07372, -4.17133, 0.00100731
22393, 4.37098, 6.56324, 4.3624, 6.58208, -6.69602, -2.87837, -9.81605, 9.07338, -4.17167, 0.00100728
22394, 4.37098, 6.56324, 4.36215, 6.58215, -6.69627, -2.8783, -9.81602, 9.07369, -4.17136, 0.00100719
22395, 4.37132, 6.56324, 4.36249, 6.58215, -6.69593, -2.8783, -9.81632, 9.07335, -4.1717, 0.00100716
22396, 4.37132, 6.56324, 4.36224, 6.58222, -6.69618, -2.87823, -9.81629, 9.07366, -4.17138, 0.00100707
22397, 4.37107, 6.56331, 4.36224, 6.58222, -6.69644, -2.87816, -9.81626, 9.07397, -4.17105, 0.00100697
22398, 4.37107, 6.56331, 4.36199, 6.58229, -6.69669, -2.87809, -9.81624, 9.07428, -4.17074, 0.00100688
22399, 4.37141, 6.56331, 4.36233, 6.58229, -6.69635, -2.87809, -9.81654, 9.07394, -4.17108, 0.00100685
22400, 4.37141, 6.56331, 4.36208, 6.58235, -6.6966, -2.87803, -9.81651, 9.07425, -4.17076, 0.00100676
22401, 4.37175, 6.56331, 4.36242, 6.58235, -6.69626, -2.87803, -9.81681, 9.07391, -4.1711, 0.00100673
22402, 4.37175, 6.56331, 4.36242, 6.58235, -6.69626, -2.87821, -9.81681, 9.07389, -4.1715, 0.00100667
22403, 4.37175, 6.56331, 4.36217, 6.58242, -6.69651, -2.87814, -9.81678, 9.0742, -4.17118, 0.00100658
22404, 4.37175, 6.56331, 4.36217, 6.58242, -6.6965, -2.87832, -9.81678, 9.07418, -4.17158, 0.00100652
22405, 4.37209, 6.56331, 4.36251, 6.58242, -6.69616, -2.87832, -9.81708, 9.07384, -4.17192, 0.0010065
22406, 4.37209, 6.56331, 4.36251, 6.58242, -6.69616, -2.87851, -9.81708, 9.07382, -4.17231, 0.00100645
22407, 4.37243, 6.56331, 4.36285, 6.58242, -6.69582, -2.87851, -9.81738, 9.07348, -4.17265, 0.00100644
22408, 4.37276, 6.56331, 4.36319, 6.58242, -6.69548, -2.87851, -9.81768, 9.07314, -4.17299, 0.00100643
22409, 4.37276, 6.56331, 4.36293, 6.58249, -6.69574, -2.87844, -9.81765, 9.07345, -4.17267, 0.00100632
22410, 4.3731, 6.56331, 4.36327, 6.58249, -6.6954, -2.87844, -9.81795, 9.07312, -4.17301, 0.00100632
22411, 4.37343, 6.56331, 4.3636, 6.58249, -6.69507, -2.87844, -9.81824, 9.07278, -4.17334, 0.00100632
22412, 4.37343, 6.56331, 4.3636, 6.58249, -6.69506, -2.87862, -9.81825, 9.07276, -4.17374, 0.00100627
22413, 4.37343, 6.56331, 4.36335, 6.58256, -6.69532, -2.87855, -9.81822, 9.07308, -4.17341, 0.00100616
22414, 4.37343, 6.56331, 4.3631, 6.58263, -6.69557, -2.87848, -9.81819, 9.07339, -4.1731, 0.00100605
22415, 4.37343, 6.56331, 4.3631, 6.58263, -6.69556, -2.87866, -9.81819, 9.07337, -4.17349, 0.001006
22416, 4.37343, 6.56331, 4.3631, 6.58263, -6.69556, -2.87884, -9.81819, 9.07335, -4.17389, 0.00100595
22417, 4.37317, 6.56338, 4.3631, 6.58263, -6.69582, -2.87877, -9.81816, 9.07367, -4.17356, 0.00100583
22418, 4.37317, 6.56338, 4.36284, 6.58269, -6.69607, -2.87871, -9.81813, 9.07398, -4.17324, 0.00100572
22419, 4.37351, 6.56338, 4.36318, 6.58269, -6.69574, -2.87871, -9.81843, 9.07364, -4.17358, 0.00100572
22420, 4.37351, 6.56338, 4.36318, 6.58269, -6.69573, -2.87889, -9.81843, 9.07362, -4.17397, 0.00100567
22421, 4.37384, 6.56338, 4.36351, 6.58269, -6.6954, -2.87889, -9.81873, 9.07329, -4.1743, 0.00100568
22422, 4.37384, 6.56338, 4.36326, 6.58276, -6.69565, -2.87882, -9.8187, 9.0736, -4.17398, 0.00100556
22423, 4.37417, 6.56338, 4.36359, 6.58276, -6.69532, -2.87882, -9.81899, 9.07327, -4.17432, 0.00100557
22424, 4.37417, 6.56338, 4.36334, 6.58283, -6.69557, -2.87875, -9.81896, 9.07358, -4.174, 0.00100545
22425, 4.37417, 6.56338, 4.36334, 6.58283, -6.69557, -2.87893, -9.81896, 9.07356, -4.17439, 0.00100541
22426, 4.37451, 6.56338, 4.36367, 6.58283, -6.69524, -2.87893, -9.81926, 9.07322, -4.17473, 0.00100542
22427, 4.37484, 6.56338, 4.364, 6.58283, -6.69491, -2.87893, -9.81955, 9.07289, -4.17506, 0.00100544
22428, 4.37484, 6.56338, 4.36375, 6.5829, -6.69516, -2.87886, -9.81952, 9.07321, -4.17474, 0.00100531
22429, 4.37484, 6.56338, 4.36375, 6.5829, -6.69516, -2.87904, -9.81952, 9.07319, -4.17513, 0.00100527
22430, 4.37517, 6.56338, 4.36408, 6.5829, -6.69483, -2.87904, -9.81982, 9.07286, -4.17546, 0.00100529
22431, 4.37549, 6.56338, 4.3644, 6.5829, -6.6945, -2.87904, -9.82011, 9.07253, -4.17579, 0.00100532
22432, 4.37549, 6.56338, 4.3644, 6.5829, -6.69449, -2.87922, -9.82011, 9.0725, -4.17618, 0.00100529
22433, 4.37523, 6.56346, 4.3644, 6.5829, -6.69476, -2.87915, -9.82008, 9.07283, -4.17585, 0.00100514
22434, 4.37523, 6.56346, 4.36415, 6.58297, -6.69501, -2.87908, -9.82005, 9.07314, -4.17553, 0.00100501
22435, 4.37523, 6.56346, 4.36415, 6.58297, -6.69501, -2.87926, -9.82005, 9.07312, -4.17592, 0.00100497
22436, 4.37523, 6.56346, 4.36389, 6.58304, -6.69527, -2.87919, -9.82002, 9.07344, -4.1756, 0.00100484
22437, 4.37523, 6.56346, 4.36389, 6.58304, -6.69526, -2.87937, -9.82002, 9.07342, -4.176, 0.0010048
22438, 4.37523, 6.56346, 4.36389, 6.58304, -6.69526, -2.87955, -9.82002, 9.07339, -4.17639, 0.00100476
22439, 4.37523, 6.56346, 4.36364, 6.5831, -6.69551, -2.87948, -9.82, 9.07371, -4.17607, 0.00100463
22440, 4.37523, 6.56346, 4.36338, 6.58317, -6.69577, -2.87942, -9.81997, 9.07402, -4.17575, 0.00100451
22441, 4.37556, 6.56346, 4.36371, 6.58317, -6.69544, -2.87942, -9.82026, 9.07369, -4.17608, 0.00100453
22442, 4.37556, 6.56346, 4.36346, 6.58324, -6.69569, -2.87935, -9.82023, 9.074, -4.17575, 0.0010044
22443, 4.37556, 6.56346, 4.36346, 6.58324, -6.69569, -2.87953, -9.82023, 9.07398, -4.17615, 0.00100436
22444, 4.3753, 6.56353, 4.36346, 6.58324, -6.69595, -2.87946, -9.8202, 9.07431, -4.17582, 0.00100423
22445, 4.3753, 6.56353, 4.36321, 6.58331, -6.6962, -2.87939, -9.82017, 9.07462, -4.1755, 0.0010041
22446, 4.37563, 6.56353, 4.36354, 6.58331, -6.69587, -2.87939, -9.82047, 9.07429, -4.17583, 0.00100412
22447, 4.37596, 6.56353, 4.36387, 6.58331, -6.69554, -2.87939, -9.82076, 9.07396, -4.17616, 0.00100414
22448, 4.37596, 6.56353, 4.36387, 6.58331, -6.69554, -2.87957, -9.82076, 9.07394, -4.17655, 0.0010041
22449, 4.37629, 6.56353, 4.36419, 6.58331, -6.69521, -2.87957, -9.82105, 9.07361, -4.17688, 0.00100413
22450, 4.37629, 6.56353, 4.36419, 6.58331, -6.6952, -2.87975, -9.82105, 9.07359, -4.17728, 0.0010041
22451, 4.37602, 6.5636, 4.36419, 6.58331, -6.69547, -2.87968, -9.82102, 9.07391, -4.17694, 0.00100395
22452, 4.37575, 6.56367, 4.36419, 6.58331, -6.69573, -2.8796, -9.82099, 9.07423, -4.17661, 0.00100381
22453, 4.37608, 6.56367, 4.36452, 6.58331, -6.69541, -2.8796, -9.82129, 9.0739, -4.17694, 0.00100384
22454, 4.37582, 6.56374, 4.36452, 6.58331, -6.69567, -2.87953, -9.82126, 9.07422, -4.17661, 0.0010037
22455, 4.37555, 6.56381, 4.36452, 6.58331, -6.69594, -2.87946, -9.82123, 9.07455, -4.17628, 0.00100356
22456, 4.37555, 6.56381, 4.36452, 6.58331, -6.69593, -2.87964, -9.82123, 9.07453, -4.17667, 0.00100352
22457, 4.37588, 6.56381, 4.36485, 6.58331, -6.6956, -2.87964, -9.82152, 9.0742, -4.177, 0.00100355
22458, 4.37588, 6.56381, 4.36485, 6.58331, -6.6956, -2.87982, -9.82152, 9.07418, -4.1774, 0.00100352
22459, 4.37562, 6.56389, 4.36485, 6.58331, -6.69586, -2.87975, -9.82149, 9.0745, -4.17707, 0.00100337
22460, 4.37535, 6.56396, 4.36485, 6.58331, -6.69613, -2.87968, -9.82146, 9.07482, -4.17674, 0.00100324
22461, 4.37509, 6.56403, 4.36485, 6.58331, -6.69639, -2.8796, -9.82143, 9.07514, -4.17641, 0.0010031
22462, 4.37542, 6.56403, 4.36518, 6.58331, -6.69606, -2.8796, -9.82172, 9.07481, -4.17674, 0.00100312
22463, 4.37542, 6.56403, 4.36518, 6.58331, -6.69606, -2.87978, -9.82172, 9.07479, -4.17713, 0.00100309
22464, 4.37542, 6.56403, 4.36492, 6.58338, -6.69631, -2.87972, -9.82169, 9.0751, -4.17681, 0.00100295
22465, 4.37542, 6.56403, 4.36492, 6.58338, -6.69631, -2.87989, -9.82169, 9.07508, -4.1772, 0.00100291
22466, 4.37542, 6.56403, 4.36467, 6.58345, -6.69656, -2.87983, -9.82167, 9.0754, -4.17688, 0.00100279
22467, 4.37542, 6.56403, 4.36442, 6.58351, -6.69682, -2.87976, -9.82164, 9.07571, -4.17656, 0.00100266
22468, 4.37542, 6.56403, 4.36442, 6.58351, -6.69681, -2.87994, -9.82164, 9.07569, -4.17695, 0.00100262
22469, 4.37575, 6.56403, 4.36474, 6.58351, -6.69648, -2.87994, -9.82193, 9.07536, -4.17728, 0.00100264
22470, 4.37608, 6.56403, 4.36507, 6.58351, -6.69615, -2.87994, -9.82222, 9.07503, -4.17761, 0.00100267
22471, 4.3764, 6.56403, 4.3654, 6.58351, -6.69583, -2.87994, -9.82251, 9.0747, -4.17794, 0.00100271
22472, 4.37673, 6.56403, 4.36573, 6.58351, -6.6955, -2.87994, -9.8228, 9.07438, -4.17826, 0.00100275
22473, 4.37646, 6.5641, 4.36573, 6.58351, -6.69577, -2.87987, -9.82277, 9.0747, -4.17793, 0.0010026
22474, 4.3762, 6.56417, 4.36573, 6.58351, -6.69603, -2.87979, -9.82274, 9.07502, -4.1776, 0.00100245
22475, 4.3762, 6.56417, 4.36547, 6.58358, -6.69629, -2.87973, -9.82271, 9.07534, -4.17728, 0.00100232
22476, 4.3762, 6.56417, 4.36547, 6.58358, -6.69628, -2.8799, -9.82271, 9.07532, -4.17767, 0.00100228
22477, 4.37593, 6.56424, 4.36547, 6.58358, -6.69655, -2.87983, -9.82268, 9.07564, -4.17734, 0.00100214
22478, 4.37593, 6.56424, 4.36521, 6.58365, -6.6968, -2.87976, -9.82266, 9.07595, -4.17702, 0.00100201
22479, 4.37593, 6.56424, 4.36496, 6.58372, -6.69706, -2.8797, -9.82263, 9.07627, -4.1767, 0.00100188
22480, 4.37593, 6.56424, 4.36496, 6.58372, -6.69705, -2.87988, -9.82263, 9.07624, -4.17709, 0.00100184
22481, 4.37593, 6.56424, 4.36471, 6.58379, -6.69731, -2.87981, -9.8226, 9.07656, -4.17677, 0.00100172
22482, 4.37567, 6.56431, 4.36471, 6.58379, -6.69757, -2.87974, -9.82257, 9.07688, -4.17644, 0.00100159
22483, 4.37567, 6.56431, 4.36445, 6.58385, -6.69782, -2.87967, -9.82254, 9.07719, -4.17612, 0.00100147
22484, 4.37567, 6.56431, 4.3642, 6.58392, -6.69807, -2.8796, -9.82251, 9.0775, -4.17581, 0.00100136
22485, 4.37567, 6.56431, 4.36395, 6.58399, -6.69833, -2.87953, -9.82249, 9.07781, -4.17549, 0.00100125
22486, 4.37567, 6.56431, 4.3637, 6.58406, -6.69858, -2.87947, -9.82246, 9.07812, -4.17517, 0.00100114
22487, 4.37541, 6.56439, 4.3637, 6.58406, -6.69884, -2.87939, -9.82243, 9.07844, -4.17484, 0.00100103
22488, 4.37541, 6.56439, 4.36345, 6.58413, -6.69909, -2.87933, -9.8224, 9.07875, -4.17453, 0.00100093
22489, 4.37541, 6.56439, 4.3632, 6.58419, -6.69934, -2.87926, -9.82237, 9.07905, -4.17421, 0.00100083
22490, 4.37575, 6.56438, 4.36354, 6.58419, -6.699, -2.87926, -9.82267, 9.07872, -4.17455, 0.00100082
22491, 4.37549, 6.56446, 4.36354, 6.58419, -6.69926, -2.87919, -9.82264, 9.07903, -4.17423, 0.00100071
22492, 4.37549, 6.56446, 4.36329, 6.58426, -6.69951, -2.87912, -9.82261, 9.07934, -4.17391, 0.00100062
22493, 4.37549, 6.56446, 4.36329, 6.58426, -6.6995, -2.8793, -9.82261, 9.07932, -4.17431, 0.00100056
22494, 4.37549, 6.56446, 4.36329, 6.58426, -6.6995, -2.87948, -9.82262, 9.0793, -4.1747, 0.00100051
22495, 4.37583, 6.56446, 4.36362, 6.58426, -6.69916, -2.87948, -9.82291, 9.07896, -4.17504, 0.00100049
22496, 4.37557, 6.56453, 4.36362, 6.58426, -6.69942, -2.87941, -9.82288, 9.07928, -4.17471, 0.00100038
22497, 4.3759, 6.56453, 4.36396, 6.58426, -6.69908, -2.87941, -9.82318, 9.07894, -4.17505, 0.00100037
22498, 4.37564, 6.5646, 4.36396, 6.58426, -6.69934, -2.87934, -9.82315, 9.07926, -4.17472, 0.00100026
22499, 4.37539, 6.56467, 4.36396, 6.58426, -6.6996, -2.87927, -9.82312, 9.07958, -4.1744, 0.00100016
22500, 4.37539, 6.56467, 4.36396, 6.58426, -6.6996, -2.87945, -9.82312, 9.07956, -4.17479, 0.00100011
22501, 4.37572, 6.56467, 4.36429, 6.58426, -6.69926, -2.87945, -9.82342, 9.07922, -4.17513, 0.00100009
22502, 4.37572, 6.56467, 4.36404, 6.58433, -6.69951, -2.87939, -9.82339, 9.07953, -4.17481, 0.000999993
22503, 4.37572, 6.56467, 4.36379, 6.58439, -6.69976, -2.87932, -9.82336, 9.07984, -4.1745, 0.000999895
22504, 4.37606, 6.56467, 4.36413, 6.58439, -6.69942, -2.87932, -9.82366, 9.0795, -4.17483, 0.00099988
22505, 4.37606, 6.56467, 4.36413, 6.58439, -6.69942, -2.8795, -9.82366, 9.07948, -4.17523, 0.000999828
22506, 4.37606, 6.56467, 4.36413, 6.58439, -6.69941, -2.87968, -9.82366, 9.07946, -4.17562, 0.000999776
