learning time, weight:l:0:0:0, weight:l:0:0:1, weight:l:0:1:0, weight:l:0:1:1, biasl:0:0, biasl:0:1, weight:l:1:0:0, weight:l:1:1:0, biasl:1:0, error
203, 0.0204418, 0.037888, 0.0588487, 0.0709564, 0.115182, 0.105977, -0.22033, -0.188676, -0.3784, 0.542296
204, 0.023962, 0.0409624, 0.0623689, 0.0740309, 0.118702, 0.109052, -0.251347, -0.219978, -0.434952, 0.555079
205, 0.023962, 0.0409624, 0.0573593, 0.0698301, 0.113693, 0.104851, -0.194813, -0.163392, -0.331249, 0.532859
206, 0.0203863, 0.0381966, 0.0573593, 0.0698301, 0.110117, 0.102085, -0.13994, -0.108311, -0.228559, 0.51604
207, 0.0234443, 0.0407118, 0.0604173, 0.0723453, 0.113175, 0.104601, -0.177876, -0.146629, -0.297934, 0.526954
208, 0.0203126, 0.0383801, 0.0604173, 0.0723453, 0.110044, 0.102269, -0.123408, -0.0919399, -0.195952, 0.511965
209, 0.0185724, 0.0374191, 0.0604173, 0.0723453, 0.108303, 0.101308, -0.0709038, -0.0391835, -0.0973615, 0.503051
210, 0.0208496, 0.0390719, 0.0626945, 0.0739982, 0.110581, 0.102961, -0.1147, -0.0834512, -0.177473, 0.509965
211, 0.0236724, 0.041328, 0.0655173, 0.0762543, 0.113403, 0.105217, -0.155021, -0.12417, -0.251, 0.51965
212, 0.0236724, 0.041328, 0.0630148, 0.0745246, 0.110901, 0.103487, -0.100149, -0.0692355, -0.150248, 0.507226
213, 0.0236724, 0.041328, 0.0630148, 0.0745246, 0.113556, 0.105555, -0.140242, -0.109188, -0.226224, 0.515934
214, 0.0215138, 0.0399475, 0.0630148, 0.0745246, 0.111398, 0.104175, -0.0869199, -0.0556258, -0.126417, 0.50513
215, 0.0240085, 0.0418437, 0.0655095, 0.0764208, 0.113893, 0.106071, -0.129588, -0.098731, -0.204162, 0.513174
216, 0.0221197, 0.0407218, 0.0655095, 0.0764208, 0.112004, 0.104949, -0.0766831, -0.0455794, -0.105167, 0.503644
217, 0.0215004, 0.0408384, 0.0655095, 0.0764208, 0.111384, 0.105066, -0.0263997, 0.00497486, -0.0109114, 0.500063
218, 0.0215004, 0.0408384, 0.0655095, 0.0764208, 0.112938, 0.105941, -0.0720648, -0.040554, -0.0974283, 0.503117
219, 0.0209864, 0.0410665, 0.0655095, 0.0764208, 0.112424, 0.106169, -0.0220177, 0.00978107, -0.00362966, 0.500013
220, 0.021531, 0.0423125, 0.0655095, 0.0764208, 0.112969, 0.107415, 0.0248813, 0.0569825, 0.0843109, 0.502061
221, 0.021531, 0.0423125, 0.0669102, 0.0784718, 0.11437, 0.109466, 0.0692725, 0.101482, 0.165837, 0.508244
222, 0.0235731, 0.0449587, 0.0669102, 0.0784718, 0.116412, 0.112112, 0.109344, 0.141849, 0.240887, 0.517356
223, 0.0235731, 0.0449587, 0.0669102, 0.0784718, 0.115005, 0.109892, 0.056371, 0.0889842, 0.140764, 0.505974
224, 0.0234907, 0.0441202, 0.0668278, 0.0776333, 0.114923, 0.109053, 0.00347364, 0.035427, 0.0447945, 0.500542
225, 0.0245141, 0.0458205, 0.0668278, 0.0776333, 0.115947, 0.110753, 0.0486614, 0.080925, 0.129329, 0.504945
226, 0.0246064, 0.0451691, 0.0669201, 0.0769819, 0.116039, 0.110102, -0.00391524, 0.0277147, 0.0340189, 0.500275
227, 0.0257866, 0.0456597, 0.0681002, 0.0774725, 0.117219, 0.110592, -0.0533038, -0.0222197, -0.0555008, 0.50116
228, 0.0278233, 0.0470641, 0.0701369, 0.078877, 0.119256, 0.111997, -0.099194, -0.0685738, -0.138548, 0.506533
229, 0.0278233, 0.0470641, 0.0690274, 0.0784986, 0.118146, 0.111619, -0.0465243, -0.0158687, -0.0422959, 0.500724
230, 0.0278711, 0.047809, 0.0690274, 0.0784986, 0.118194, 0.112363, 0.00212164, 0.0330638, 0.048389, 0.500569
231, 0.0278711, 0.047809, 0.0700378, 0.0801576, 0.119204, 0.114022, 0.0482849, 0.0793032, 0.132834, 0.505074
232, 0.0278711, 0.047809, 0.0717911, 0.08251, 0.120958, 0.116375, 0.0908861, 0.122, 0.210691, 0.513092
233, 0.0278711, 0.047809, 0.0717911, 0.08251, 0.120011, 0.114658, 0.0384394, 0.0696659, 0.111773, 0.503619
234, 0.0281944, 0.0474197, 0.0721144, 0.0821207, 0.120334, 0.114269, -0.0138761, 0.0167617, 0.0174594, 0.500045
235, 0.0281944, 0.0474197, 0.0728358, 0.083501, 0.121055, 0.115649, 0.0336096, 0.064332, 0.104118, 0.503084
236, 0.0281944, 0.0474197, 0.074374, 0.0856497, 0.122594, 0.117798, 0.0775332, 0.10836, 0.184223, 0.510051
237, 0.0281944, 0.0474197, 0.074374, 0.0856497, 0.121969, 0.116419, 0.0256291, 0.0565726, 0.0864036, 0.502145
238, 0.0281944, 0.0474197, 0.074374, 0.0856497, 0.122514, 0.116246, -0.0235888, 0.00748306, -0.00638071, 0.500029
239, 0.0281944, 0.0474197, 0.0749157, 0.0868714, 0.123056, 0.117468, 0.0248169, 0.0559981, 0.0817798, 0.501974
240, 0.0295905, 0.0494525, 0.0749157, 0.0868714, 0.124452, 0.1195, 0.0687493, 0.100207, 0.163478, 0.508081
241, 0.0292392, 0.0483664, 0.0745644, 0.0857853, 0.124101, 0.118414, 0.0146611, 0.0454763, 0.0663699, 0.501227
242, 0.0300616, 0.048504, 0.0753868, 0.0859229, 0.124923, 0.118552, -0.0363616, -0.00610338, -0.0252771, 0.500293
243, 0.030326, 0.0494468, 0.0753868, 0.0859229, 0.125188, 0.119495, 0.0118789, 0.0424057, 0.064278, 0.501101
244, 0.031499, 0.0512549, 0.0753868, 0.0859229, 0.126361, 0.121303, 0.0567191, 0.0875234, 0.1475, 0.506346
245, 0.031499, 0.0512549, 0.0753868, 0.0859229, 0.126225, 0.120427, 0.00566322, 0.0365885, 0.051449, 0.500694
246, 0.0325658, 0.0529723, 0.0753868, 0.0859229, 0.127292, 0.122145, 0.0510396, 0.0822565, 0.135581, 0.505392
247, 0.0325658, 0.0529723, 0.0753868, 0.0859229, 0.127286, 0.121393, 0.000267231, 0.0316065, 0.0401045, 0.500413
248, 0.0325658, 0.0529723, 0.0753868, 0.0859229, 0.12835, 0.121753, -0.0475505, -0.0160793, -0.0498159, 0.500893
249, 0.0345091, 0.0542732, 0.0773301, 0.0872239, 0.130293, 0.123054, -0.0942721, -0.063302, -0.133426, 0.505984
250, 0.0345091, 0.0542732, 0.0763491, 0.0869793, 0.129313, 0.12281, -0.0413433, -0.0103102, -0.0374921, 0.50054
251, 0.0346767, 0.0551422, 0.0763491, 0.0869793, 0.12948, 0.123679, 0.00747847, 0.0388086, 0.0527742, 0.500762
252, 0.035647, 0.0554231, 0.0773194, 0.0872603, 0.13045, 0.12396, -0.0433604, -0.0125953, -0.0380356, 0.500589
253, 0.035647, 0.0554231, 0.0774653, 0.0880954, 0.130596, 0.124795, 0.00652209, 0.0373643, 0.052371, 0.500729
254, 0.0366383, 0.0557363, 0.0784565, 0.0884086, 0.131588, 0.125108, -0.0443496, -0.0140565, -0.0383696, 0.500619
255, 0.0366383, 0.0557363, 0.0785823, 0.0892135, 0.131713, 0.125913, 0.0056222, 0.0359929, 0.0521067, 0.500701
256, 0.0377076, 0.0574435, 0.0785823, 0.0892135, 0.132783, 0.12762, 0.0512101, 0.0818583, 0.136219, 0.505434
257, 0.0377076, 0.0574435, 0.080384, 0.091603, 0.134584, 0.13001, 0.0940375, 0.12479, 0.213714, 0.513688
258, 0.0367754, 0.0557817, 0.0794518, 0.0899411, 0.133652, 0.128348, 0.0381605, 0.0682702, 0.114437, 0.503717
259, 0.0383758, 0.0579779, 0.0794518, 0.0899411, 0.135252, 0.130544, 0.0812269, 0.111606, 0.193821, 0.51107
260, 0.0405604, 0.0607131, 0.0794518, 0.0899411, 0.137437, 0.133279, 0.120819, 0.151468, 0.266695, 0.521084
261, 0.043158, 0.0638171, 0.0794518, 0.0899411, 0.140035, 0.136383, 0.157107, 0.18802, 0.333354, 0.532779
262, 0.043158, 0.0638171, 0.0794518, 0.0899411, 0.137425, 0.132981, 0.102207, 0.133213, 0.230727, 0.515893
263, 0.043158, 0.0638171, 0.0794518, 0.0899411, 0.136211, 0.130994, 0.048922, 0.0800384, 0.130999, 0.505066
264, 0.043158, 0.0638171, 0.0794518, 0.0899411, 0.136257, 0.1303, -0.00194529, 0.0292948, 0.0357422, 0.500322
265, 0.044317, 0.0642978, 0.0806108, 0.0904219, 0.137416, 0.130781, -0.052561, -0.0218755, -0.053945, 0.501125
266, 0.044317, 0.0642978, 0.0805686, 0.0910744, 0.137374, 0.131433, -0.00186805, 0.0288892, 0.0375103, 0.500343
267, 0.0454771, 0.0647898, 0.0817287, 0.0915663, 0.138534, 0.131925, -0.0525959, -0.0223792, -0.0522431, 0.501093
268, 0.0454771, 0.0647898, 0.0817287, 0.0915663, 0.140547, 0.133309, -0.0971198, -0.0667661, -0.135531, 0.506329
269, 0.0454771, 0.0647898, 0.0817287, 0.0915663, 0.143188, 0.135369, -0.138224, -0.107732, -0.212351, 0.514857
270, 0.0485368, 0.067324, 0.0847885, 0.0941005, 0.146248, 0.137903, -0.177951, -0.147826, -0.282393, 0.525848
271, 0.0485368, 0.067324, 0.0817438, 0.0918137, 0.143203, 0.135616, -0.121163, -0.0910125, -0.18053, 0.510926
272, 0.0485368, 0.067324, 0.0817438, 0.0918137, 0.14612, 0.137984, -0.160345, -0.130056, -0.253666, 0.520867
273, 0.0459124, 0.0654655, 0.0817438, 0.0918137, 0.143496, 0.136125, -0.104969, -0.0744148, -0.15271, 0.507846
274, 0.0459124, 0.0654655, 0.0817438, 0.0918137, 0.146227, 0.138281, -0.145424, -0.114731, -0.228212, 0.51692
275, 0.0459124, 0.0654655, 0.079528, 0.0903579, 0.144011, 0.136825, -0.0896871, -0.0589418, -0.1281, 0.505484
276, 0.0450274, 0.0653157, 0.079528, 0.0903579, 0.143126, 0.136675, -0.0373703, -0.00633231, -0.0325163, 0.500401
277, 0.0452902, 0.0662755, 0.079528, 0.0903579, 0.143389, 0.137635, 0.0117944, 0.0431404, 0.0573807, 0.500961
278, 0.0452902, 0.0662755, 0.079528, 0.0903579, 0.144228, 0.137761, -0.0370272, -0.0055508, -0.0337408, 0.50041
279, 0.0470651, 0.0674013, 0.0813029, 0.0914837, 0.146003, 0.138886, -0.0851512, -0.0542022, -0.118637, 0.50476
280, 0.0462872, 0.0673598, 0.0813029, 0.0914837, 0.145225, 0.138845, -0.033023, -0.00176282, -0.0235327, 0.500229
281, 0.0462872, 0.0673598, 0.0816708, 0.0925422, 0.145593, 0.139903, 0.0166822, 0.0480262, 0.0658023, 0.501288
282, 0.0470849, 0.0674647, 0.0824685, 0.0926471, 0.14639, 0.140008, -0.0354305, -0.00467651, -0.025951, 0.50029
283, 0.0488415, 0.0685844, 0.0842251, 0.0937668, 0.148147, 0.141128, -0.0839367, -0.0536878, -0.111267, 0.504373
284, 0.0488415, 0.0685844, 0.0834993, 0.0937502, 0.147421, 0.141111, -0.0310192, -0.000711316, -0.0164039, 0.500145
285, 0.0488415, 0.0685844, 0.083907, 0.0948245, 0.147829, 0.142186, 0.0185769, 0.0489712, 0.0725617, 0.50151
286, 0.0496063, 0.0686755, 0.0846718, 0.0949156, 0.148594, 0.142277, -0.0338803, -0.00404961, -0.0195188, 0.500206
287, 0.0513431, 0.0697923, 0.0864085, 0.0960324, 0.15033, 0.143394, -0.0827294, -0.0533807, -0.105182, 0.504065
288, 0.0513431, 0.0697923, 0.0864085, 0.0960324, 0.152793, 0.145277, -0.125242, -0.0957573, -0.184274, 0.511612
289, 0.0542883, 0.0722152, 0.0893538, 0.0984553, 0.155738, 0.1477, -0.166568, -0.137446, -0.256505, 0.522015
290, 0.0542883, 0.0722152, 0.0893538, 0.0984553, 0.159078, 0.150559, -0.202356, -0.173101, -0.32292, 0.533836
291, 0.0505917, 0.0692709, 0.0893538, 0.0984553, 0.155381, 0.147614, -0.145503, -0.116009, -0.220137, 0.516361
292, 0.0483569, 0.0677735, 0.0893538, 0.0984553, 0.153146, 0.146117, -0.0904158, -0.0606524, -0.120217, 0.50518
293, 0.0474614, 0.0675877, 0.0893538, 0.0984553, 0.152251, 0.145931, -0.0379358, -0.00788026, -0.0248348, 0.500317
294, 0.0474614, 0.0675877, 0.089625, 0.0993915, 0.152522, 0.146867, 0.012279, 0.042396, 0.0648171, 0.501131
295, 0.0486553, 0.0694049, 0.089625, 0.0993915, 0.153716, 0.148685, 0.0580015, 0.0884162, 0.147975, 0.506525
296, 0.0486553, 0.0694049, 0.0915246, 0.101864, 0.155616, 0.151157, 0.100859, 0.131363, 0.224433, 0.515334
297, 0.0486553, 0.0694049, 0.0915246, 0.101864, 0.154448, 0.149231, 0.0472119, 0.0778261, 0.12487, 0.5047
298, 0.0486553, 0.0694049, 0.0932803, 0.10421, 0.156203, 0.151577, 0.0911205, 0.121833, 0.203112, 0.512733
299, 0.0486553, 0.0694049, 0.0932803, 0.10421, 0.155273, 0.14989, 0.0378854, 0.0687118, 0.104341, 0.503337
300, 0.0486553, 0.0694049, 0.0949049, 0.106441, 0.156898, 0.152121, 0.0827115, 0.113647, 0.184128, 0.510632
301, 0.0486553, 0.0694049, 0.0949049, 0.106441, 0.156171, 0.150637, 0.0298646, 0.0609162, 0.0861079, 0.50233
302, 0.0486553, 0.0694049, 0.0949049, 0.106441, 0.156638, 0.150384, -0.0202435, 0.010936, -0.00686338, 0.500018
303, 0.0492708, 0.0707042, 0.0949049, 0.106441, 0.157254, 0.151683, 0.0282681, 0.059763, 0.0811565, 0.502116
304, 0.0507461, 0.0728171, 0.0949049, 0.106441, 0.158729, 0.153796, 0.0731995, 0.105014, 0.162635, 0.5085
305, 0.0507461, 0.0728171, 0.0970252, 0.109146, 0.160849, 0.156501, 0.11529, 0.147226, 0.237387, 0.518022
306, 0.0507461, 0.0728171, 0.0996065, 0.112262, 0.163431, 0.159618, 0.153795, 0.185861, 0.305645, 0.529554
307, 0.0507461, 0.0728171, 0.0996065, 0.112262, 0.160929, 0.156299, 0.0985048, 0.130668, 0.203401, 0.513512
308, 0.0497478, 0.0710659, 0.0986081, 0.110511, 0.159931, 0.154548, 0.0412169, 0.0726526, 0.104149, 0.503505
309, 0.0497478, 0.0710659, 0.0986081, 0.110511, 0.160155, 0.154034, -0.00957642, 0.0219851, 0.0100693, 0.500036
310, 0.0497478, 0.0710659, 0.0986081, 0.110511, 0.161409, 0.154593, -0.0572143, -0.0255186, -0.0781567, 0.501932
311, 0.0496089, 0.071659, 0.0986081, 0.110511, 0.16127, 0.155186, -0.00606597, 0.0259614, 0.0144038, 0.500081
312, 0.0504985, 0.073237, 0.0986081, 0.110511, 0.16216, 0.156764, 0.0416559, 0.0740239, 0.100774, 0.503411
313, 0.0504985, 0.073237, 0.100306, 0.112843, 0.163857, 0.159097, 0.0866681, 0.119163, 0.180467, 0.51079
314, 0.0527947, 0.0761204, 0.100306, 0.112843, 0.166153, 0.16198, 0.127115, 0.159935, 0.253557, 0.520912
315, 0.0527947, 0.0761204, 0.103003, 0.116076, 0.16885, 0.165212, 0.164832, 0.197788, 0.320168, 0.532852
316, 0.0527947, 0.0761204, 0.103003, 0.116076, 0.166069, 0.161588, 0.109205, 0.142254, 0.217556, 0.515765
317, 0.0553433, 0.0792374, 0.103003, 0.116076, 0.168617, 0.164705, 0.147888, 0.181262, 0.287319, 0.526926
318, 0.053142, 0.0762437, 0.100801, 0.113082, 0.166416, 0.161711, 0.0885595, 0.121114, 0.185208, 0.511306
319, 0.053142, 0.0762437, 0.103113, 0.115974, 0.168728, 0.164603, 0.129681, 0.162371, 0.257809, 0.521639
320, 0.053142, 0.0762437, 0.105831, 0.119222, 0.171446, 0.167851, 0.167257, 0.200088, 0.324016, 0.533681
321, 0.0504539, 0.0727741, 0.103143, 0.115752, 0.168758, 0.164381, 0.107397, 0.139408, 0.22114, 0.515855
322, 0.0504539, 0.0727741, 0.105651, 0.118805, 0.171265, 0.167434, 0.146875, 0.179026, 0.290697, 0.527107
323, 0.0482779, 0.0698342, 0.103475, 0.115865, 0.169089, 0.164494, 0.0875242, 0.11889, 0.188565, 0.511424
324, 0.0482779, 0.0698342, 0.105765, 0.118712, 0.171379, 0.167342, 0.128688, 0.160192, 0.261072, 0.521795
325, 0.0465546, 0.0673652, 0.104041, 0.116243, 0.169656, 0.164872, 0.0698837, 0.100639, 0.159798, 0.508083
326, 0.0486269, 0.0700097, 0.104041, 0.116243, 0.171728, 0.167517, 0.111529, 0.142582, 0.234992, 0.517452
327, 0.0486269, 0.0700097, 0.104041, 0.116243, 0.170307, 0.165321, 0.0571898, 0.0883472, 0.134887, 0.505828
328, 0.0486269, 0.0700097, 0.105952, 0.118743, 0.172218, 0.167821, 0.100992, 0.132286, 0.211981, 0.514458
329, 0.0486269, 0.0700097, 0.105952, 0.118743, 0.171058, 0.165887, 0.0470782, 0.0784804, 0.112684, 0.50418
330, 0.0488108, 0.0694868, 0.106136, 0.11822, 0.171242, 0.165364, -0.00797012, 0.0227642, 0.0178867, 0.500086
331, 0.0496624, 0.070998, 0.106136, 0.11822, 0.172093, 0.166875, 0.0399306, 0.0709803, 0.104227, 0.503458
332, 0.0500024, 0.0706425, 0.106475, 0.117865, 0.172433, 0.166519, -0.0148276, 0.0155769, 0.0100184, 0.500014
333, 0.0507226, 0.0720207, 0.106475, 0.117865, 0.173154, 0.167898, 0.033512, 0.0642327, 0.097057, 0.502883
334, 0.0507226, 0.0720207, 0.108037, 0.120032, 0.174715, 0.170065, 0.0792719, 0.110113, 0.177414, 0.50997
335, 0.0529107, 0.0747701, 0.108037, 0.120032, 0.176903, 0.172815, 0.120261, 0.151405, 0.251119, 0.519929
336, 0.051406, 0.0725312, 0.106533, 0.117793, 0.175399, 0.170576, 0.0613652, 0.0917813, 0.150213, 0.506936
337, 0.0533564, 0.0750544, 0.106533, 0.117793, 0.177349, 0.173099, 0.103749, 0.134472, 0.226381, 0.515947
338, 0.0533564, 0.0750544, 0.108975, 0.120758, 0.179791, 0.176063, 0.1434, 0.174242, 0.295884, 0.527261
339, 0.0561578, 0.0783362, 0.108975, 0.120758, 0.182593, 0.179345, 0.178842, 0.209965, 0.359396, 0.539803
340, 0.0591739, 0.0817924, 0.108975, 0.120758, 0.185609, 0.182801, 0.211247, 0.242639, 0.417323, 0.552951
341, 0.0591739, 0.0817924, 0.108975, 0.120758, 0.181636, 0.178018, 0.154611, 0.186076, 0.313647, 0.530803
342, 0.0591739, 0.0817924, 0.108975, 0.120758, 0.179128, 0.174708, 0.0987819, 0.130339, 0.211261, 0.514268
343, 0.0591739, 0.0817924, 0.111379, 0.123707, 0.181532, 0.177657, 0.139117, 0.170801, 0.281834, 0.525309
344, 0.0591739, 0.0817924, 0.114146, 0.12697, 0.1843, 0.180921, 0.175931, 0.207747, 0.346114, 0.537795
345, 0.0562947, 0.0781595, 0.111267, 0.123338, 0.18142, 0.177288, 0.115199, 0.146217, 0.24291, 0.518653
346, 0.0562947, 0.0781595, 0.111267, 0.123338, 0.179915, 0.175008, 0.0604689, 0.0915895, 0.142531, 0.506482
347, 0.0562005, 0.0773582, 0.111173, 0.122536, 0.179821, 0.174206, 0.00402956, 0.0344737, 0.0462189, 0.500577
348, 0.0562005, 0.0773582, 0.111173, 0.122536, 0.180833, 0.174534, -0.045188, -0.014618, -0.0441158, 0.500761
349, 0.0563245, 0.0781721, 0.111173, 0.122536, 0.180957, 0.175348, 0.0055434, 0.0364455, 0.0466407, 0.500619
350, 0.0563245, 0.0781721, 0.112283, 0.124285, 0.182068, 0.177097, 0.0538074, 0.0848282, 0.130942, 0.505451
351, 0.0563245, 0.0781721, 0.114144, 0.126734, 0.183929, 0.179546, 0.0981975, 0.129351, 0.208404, 0.513989
352, 0.0553664, 0.0764902, 0.113186, 0.125052, 0.182971, 0.177864, 0.0397759, 0.0702079, 0.108994, 0.503654
353, 0.0557239, 0.0761675, 0.113544, 0.124729, 0.183328, 0.177541, -0.0156228, 0.0141728, 0.0146154, 0.500024
354, 0.0571623, 0.0769777, 0.114982, 0.125539, 0.184766, 0.178351, -0.0673603, -0.0381153, -0.0734864, 0.502222
355, 0.0571623, 0.0769777, 0.114664, 0.125888, 0.184449, 0.1787, -0.0139773, 0.0153617, 0.0194536, 0.500051
356, 0.0585744, 0.0777696, 0.116077, 0.12668, 0.185861, 0.179492, -0.065958, -0.0371591, -0.0689281, 0.502032
357, 0.0585744, 0.0777696, 0.116077, 0.12668, 0.188101, 0.181147, -0.110598, -0.0816702, -0.150637, 0.508368
358, 0.0585744, 0.0777696, 0.114778, 0.126071, 0.186803, 0.180538, -0.0546629, -0.0256484, -0.0534366, 0.501228
359, 0.0585004, 0.0783557, 0.114778, 0.126071, 0.186729, 0.181124, -0.00327936, 0.0260266, 0.03815, 0.500326
360, 0.0585004, 0.0783557, 0.11573, 0.127634, 0.18768, 0.182687, 0.0456956, 0.0751199, 0.123352, 0.504585
361, 0.0602331, 0.0806578, 0.11573, 0.127634, 0.189413, 0.184989, 0.0897131, 0.119424, 0.201781, 0.512662
362, 0.0602331, 0.0806578, 0.118022, 0.130445, 0.191705, 0.1878, 0.130955, 0.160797, 0.27342, 0.523442
363, 0.0584934, 0.0782165, 0.116282, 0.128004, 0.189965, 0.185358, 0.070876, 0.100009, 0.17184, 0.508952
364, 0.0581796, 0.0772351, 0.115968, 0.127022, 0.189651, 0.184377, 0.0133025, 0.0418042, 0.0742887, 0.501393
365, 0.0581796, 0.0772351, 0.117197, 0.128827, 0.19088, 0.186182, 0.0608825, 0.0895009, 0.156919, 0.507288
366, 0.0580919, 0.0764957, 0.117109, 0.128088, 0.190792, 0.185442, 0.00374849, 0.0317604, 0.0601729, 0.500807
367, 0.0591419, 0.0781269, 0.117109, 0.128088, 0.191842, 0.187074, 0.0508678, 0.079149, 0.14403, 0.505904
368, 0.0592776, 0.0776224, 0.117245, 0.127583, 0.191978, 0.186569, -0.00584698, 0.0218511, 0.0480654, 0.500408
369, 0.0592776, 0.0776224, 0.117245, 0.127583, 0.193205, 0.187177, -0.055105, -0.0272864, -0.0418466, 0.500989
370, 0.0592776, 0.0776224, 0.117245, 0.127583, 0.195293, 0.188687, -0.100897, -0.0729539, -0.125386, 0.506265
371, 0.0592776, 0.0776224, 0.117245, 0.127583, 0.19802, 0.190881, -0.143115, -0.115045, -0.202331, 0.515012
372, 0.0571486, 0.0761893, 0.117245, 0.127583, 0.195891, 0.189448, -0.0869796, -0.0586363, -0.102796, 0.504303
373, 0.0596808, 0.0781833, 0.119777, 0.129577, 0.198423, 0.191442, -0.133438, -0.105529, -0.181335, 0.512448
374, 0.0577937, 0.0769822, 0.119777, 0.129577, 0.196536, 0.190241, -0.0777329, -0.0495444, -0.0825974, 0.503009
375, 0.0602143, 0.0788582, 0.122198, 0.131453, 0.198956, 0.192117, -0.125181, -0.0974301, -0.162685, 0.51039
376, 0.0631844, 0.0813358, 0.125168, 0.133931, 0.201927, 0.194594, -0.168594, -0.141213, -0.235746, 0.520805
377, 0.0604205, 0.0792604, 0.125168, 0.133931, 0.199163, 0.192519, -0.111484, -0.083836, -0.134827, 0.507545
378, 0.0632592, 0.0815944, 0.128007, 0.136265, 0.202001, 0.194853, -0.156324, -0.129055, -0.210185, 0.517111
379, 0.0665096, 0.0843898, 0.131257, 0.13906, 0.205252, 0.197648, -0.197225, -0.170277, -0.278689, 0.528913
380, 0.0665096, 0.0843898, 0.131257, 0.13906, 0.208876, 0.200852, -0.232021, -0.204954, -0.341824, 0.541645
381, 0.0665096, 0.0843898, 0.131257, 0.13906, 0.212639, 0.20423, -0.263858, -0.236676, -0.399496, 0.554922
382, 0.0665096, 0.0843898, 0.126142, 0.134629, 0.207524, 0.199799, -0.203177, -0.176011, -0.295793, 0.531666
383, 0.0628631, 0.0814374, 0.126142, 0.134629, 0.203877, 0.196846, -0.144921, -0.117499, -0.193243, 0.514523
384, 0.0660156, 0.0841221, 0.129295, 0.137313, 0.20703, 0.199531, -0.186796, -0.159712, -0.263389, 0.52589
385, 0.0660156, 0.0841221, 0.129295, 0.137313, 0.210582, 0.202651, -0.222414, -0.195209, -0.327964, 0.538397
386, 0.0660156, 0.0841221, 0.129295, 0.137313, 0.2143, 0.205974, -0.254994, -0.227674, -0.386937, 0.551595
387, 0.0660156, 0.0841221, 0.129295, 0.137313, 0.218096, 0.209407, -0.28483, -0.257399, -0.440854, 0.564971
388, 0.0602863, 0.0791019, 0.129295, 0.137313, 0.212367, 0.204387, -0.225727, -0.198057, -0.337265, 0.540042
389, 0.0602863, 0.0791019, 0.129295, 0.137313, 0.216083, 0.207706, -0.257952, -0.230167, -0.395549, 0.553282
390, 0.0552253, 0.0747606, 0.129295, 0.137313, 0.211022, 0.203364, -0.198988, -0.170937, -0.291859, 0.530576
391, 0.0516782, 0.0719313, 0.129295, 0.137313, 0.207475, 0.200535, -0.141, -0.112651, -0.189438, 0.513797
392, 0.0516782, 0.0719313, 0.129295, 0.137313, 0.210654, 0.203214, -0.180323, -0.151852, -0.260717, 0.524693
393, 0.0486095, 0.0695855, 0.129295, 0.137313, 0.207585, 0.200868, -0.122892, -0.0941005, -0.159105, 0.509939
394, 0.0486095, 0.0695855, 0.129295, 0.137313, 0.210579, 0.203334, -0.163686, -0.134772, -0.233047, 0.519938
395, 0.0518869, 0.0723909, 0.132572, 0.140119, 0.213856, 0.20614, -0.203535, -0.17497, -0.299917, 0.532133
396, 0.0518869, 0.0723909, 0.132572, 0.140119, 0.217475, 0.209325, -0.237628, -0.208946, -0.361539, 0.545072
397, 0.0473397, 0.068587, 0.132572, 0.140119, 0.212928, 0.205521, -0.178954, -0.149958, -0.258046, 0.52423
398, 0.0473397, 0.068587, 0.129626, 0.137888, 0.209982, 0.20329, -0.119441, -0.0904418, -0.156406, 0.509482
399, 0.0502429, 0.0709713, 0.132529, 0.140272, 0.212885, 0.205674, -0.163376, -0.134782, -0.230178, 0.51968
400, 0.0502429, 0.0709713, 0.132529, 0.140272, 0.21625, 0.20856, -0.200855, -0.17214, -0.29795, 0.531542
401, 0.0502429, 0.0709713, 0.132529, 0.140272, 0.219845, 0.211717, -0.235128, -0.206295, -0.35983, 0.544457
402, 0.0502429, 0.0709713, 0.128154, 0.136621, 0.215471, 0.208066, -0.174346, -0.145522, -0.256317, 0.523523
403, 0.0473297, 0.0687883, 0.128154, 0.136621, 0.212558, 0.205883, -0.11694, -0.0877848, -0.154901, 0.509189
